WhoAmI,Longitude,Latitude,ElevationMeters,ICAO,WMO,Region,Country2
-116.25_42.25,-116.25,42.25,1720.4198,,0,ID,US
-116.25_42.00,-116.25,42,1725.4445,,0,ID,US
-116.25_41.75,-116.25,41.75,1780.1847,,0,NV,US
-116.25_41.50,-116.25,41.5,1923.925,,0,NV,US
-116.25_41.25,-116.25,41.25,1952.2467,,0,NV,US
-116.25_41.00,-116.25,41,1823.2762,,0,NV,US
-116.25_40.75,-116.25,40.75,1723.2366,,0,NV,US
-116.25_40.50,-116.25,40.5,1723.7695,,0,NV,US
-116.25_40.25,-116.25,40.25,1783.5344,,0,NV,US
-116.25_40.00,-116.25,40,1882.1277,,0,NV,US
-116.25_39.75,-116.25,39.75,1994.4249,,0,NV,US
-116.25_39.50,-116.25,39.5,2044.5969,,0,NV,US
-116.25_39.25,-116.25,39.25,2172.8062,,0,NV,US
-116.25_39.00,-116.25,39,2227.5461,,0,NV,US
-116.25_38.75,-116.25,38.75,2169.3037,,0,NV,US
-116.25_38.50,-116.25,38.5,2008.5095,,0,NV,US
-116.25_38.25,-116.25,38.25,1830.0522,,0,NV,US
-116.25_38.00,-116.25,38,1819.7742,,0,NV,US
-116.25_37.75,-116.25,37.75,1851.1412,,0,NV,US
-116.25_37.50,-116.25,37.5,1797.1624,,0,NV,US
-116.25_37.25,-116.25,37.25,1770.9724,,0,NV,US
-116.25_37.00,-116.25,37,1519.5028,,0,NV,US
-116.25_36.75,-116.25,36.75,1142.7933,,0,NV,US
-116.25_36.50,-116.25,36.5,907.61633,,0,NV,US
-116.25_36.25,-116.25,36.25,851.8865,,0,CA,US
-116.25_36.00,-116.25,36,715.9117,,0,CA,US
-116.25_35.75,-116.25,35.75,594.4784,,0,CA,US
-116.25_35.50,-116.25,35.5,702.3599,,0,CA,US
-116.25_35.25,-116.25,35.25,552.45276,,0,CA,US
-116.25_35.00,-116.25,35,525.88196,,0,CA,US
-116.25_34.75,-116.25,34.75,707.3847,,0,CA,US
-116.25_34.50,-116.25,34.5,738.2189,,0,CA,US
-116.25_34.25,-116.25,34.25,860.18506,,0,CA,US
-116.25_34.00,-116.25,34,829.65546,,0,CA,US
-116.25_33.75,-116.25,33.75,679.13916,,0,CA,US
-116.25_33.50,-116.25,33.5,481.2676,,0,CA,US
-116.25_33.25,-116.25,33.25,441.22144,,0,CA,US
-116.25_33.00,-116.25,33,600.11237,,0,CA,US
-116.25_32.75,-116.25,32.75,821.7375,,0,CA,US
-116.25_32.50,-116.25,32.5,999.5859,,0,BCN,MX
-116.25_32.25,-116.25,32.25,1176.5967,,0,BCN,MX
-116.25_32.00,-116.25,32,1001.9459,,0,BCN,MX
-116.25_31.75,-116.25,31.75,829.2747,,0,BCN,MX
-116.25_31.50,-116.25,31.5,624.7797,,0,BCN,MX
-116.25_31.25,-116.25,31.25,204.21709,,0,BCN,MX
-116.25_31.00,-116.25,31,51.64524,,0,BCN,MX
-116.25_30.75,-116.25,30.75,0.026687885,,0,,
-116.25_30.50,-116.25,30.5,-5.607244,,0,,
-116.25_30.25,-116.25,30.25,-2.409677,,0,,
-116.25_30.00,-116.25,30,-9.718573,,0,,
-116.25_29.75,-116.25,29.75,-0.8107939,,0,,
-116.25_29.50,-116.25,29.5,7.7161846,,0,,
-116.25_29.25,-116.25,29.25,4.5184183,,0,,
-116.25_29.00,-116.25,29,-2.0290759,,0,,
-116.25_28.75,-116.25,28.75,-0.58255273,,0,,
-116.25_28.50,-116.25,28.5,0.94025004,,0,,
-116.25_28.25,-116.25,28.25,3.0718951,,0,,
-116.25_28.00,-116.25,28,1.9298925,,0,,
-116.25_27.75,-116.25,27.75,1.0163304,,0,,
-116.25_27.50,-116.25,27.5,-0.58255273,,0,,
-116.25_27.25,-116.25,27.25,-0.43019277,,0,,
-116.25_27.00,-116.25,27,-0.8107939,,0,,
-116.25_26.75,-116.25,26.75,-0.58255273,,0,,
-116.25_26.50,-116.25,26.5,0.407289,,0,,
-116.25_26.25,-116.25,26.25,-0.6586331,,0,,
-116.25_26.00,-116.25,26,1.0924108,,0,,
-116.25_25.75,-116.25,25.75,-0.58255273,,0,,
-116.25_25.50,-116.25,25.5,0.10276827,,0,,
-116.25_25.25,-116.25,25.25,0.026687885,,0,,
-116.25_25.00,-116.25,25,-0.20175244,,0,,
-116.25_24.75,-116.25,24.75,-0.8107939,,0,,
-116.25_24.50,-116.25,24.5,-0.50627315,,0,,
-116.25_24.25,-116.25,24.25,0.407289,,0,,
-116.25_24.00,-116.25,24,-1.0392342,,0,,
-116.00_58.00,-116,58,458.50363,,0,AB,CA
-116.00_57.75,-116,57.75,717.20593,,0,AB,CA
-116.00_57.50,-116,57.5,693.60455,,0,AB,CA
-116.00_57.25,-116,57.25,675.02783,,0,AB,CA
-116.00_57.00,-116,57,724.2864,,0,AB,CA
-116.00_56.75,-116,56.75,695.5079,,0,AB,CA
-116.00_56.50,-116,56.5,637.79865,,0,AB,CA
-116.00_56.25,-116,56.25,646.1732,,0,AB,CA
-116.00_56.00,-116,56,683.70715,,0,AB,CA
-116.00_55.75,-116,55.75,679.6721,,0,AB,CA
-116.00_55.50,-116,55.5,612.9789,,0,AB,CA
-116.00_55.25,-116,55.25,695.4317,,0,AB,CA
-116.00_55.00,-116,55,911.42303,,0,AB,CA
-116.00_54.75,-116,54.75,1014.96484,,0,AB,CA
-116.00_54.50,-116,54.5,967.45746,,0,AB,CA
-116.00_54.25,-116,54.25,937.76526,,0,AB,CA
-116.00_54.00,-116,54,904.0381,,0,AB,CA
-116.00_53.75,-116,53.75,907.5402,,0,AB,CA
-116.00_53.50,-116,53.5,921.09204,,0,AB,CA
-116.00_53.25,-116,53.25,1048.9205,,0,AB,CA
-116.00_53.00,-116,53,1132.9722,,0,AB,CA
-116.00_52.75,-116,52.75,1237.4275,,0,AB,CA
-116.00_52.50,-116,52.5,1428.9037,,0,AB,CA
-116.00_52.25,-116,52.25,1695.2195,,0,AB,CA
-116.00_52.00,-116,52,2006.53,,0,AB,CA
-116.00_51.75,-116,51.75,2223.2827,,0,AB,CA
-116.00_51.50,-116,51.5,2259.0654,,0,AB,CA
-116.00_51.25,-116,51.25,2088.6782,,0,AB,CA
-116.00_51.00,-116,51,1848.1719,,0,BC,CA
-116.00_50.75,-116,50.75,1643.144,,0,BC,CA
-116.00_50.50,-116,50.5,1650.9095,,0,BC,CA
-116.00_50.25,-116,50.25,1585.3585,,0,BC,CA
-116.00_50.00,-116,50,1585.7391,,0,BC,CA
-116.00_49.75,-116,49.75,1507.8544,,0,BC,CA
-116.00_49.50,-116,49.5,1337.6956,,0,BC,CA
-116.00_49.25,-116,49.25,1490.3436,,0,BC,CA
-116.00_49.00,-116,49,1394.1107,,0,MT,US
-116.00_48.75,-116,48.75,1215.6533,,0,MT,US
-116.00_48.50,-116,48.5,1156.4974,,0,MT,US
-116.00_48.25,-116,48.25,1207.2025,,0,MT,US
-116.00_48.00,-116,48,1236.1332,,0,MT,US
-116.00_47.75,-116,47.75,1173.0946,,0,ID,US
-116.00_47.50,-116,47.5,1200.1981,,0,ID,US
-116.00_47.25,-116,47.25,1310.4397,,0,ID,US
-116.00_47.00,-116,47,1269.023,,0,ID,US
-116.00_46.75,-116,46.75,997.75867,,0,ID,US
-116.00_46.50,-116,46.5,917.81824,,0,ID,US
-116.00_46.25,-116,46.25,911.8037,,0,ID,US
-116.00_46.00,-116,46,1089.8805,,0,ID,US
-116.00_45.75,-116,45.75,1382.919,,0,ID,US
-116.00_45.50,-116,45.5,1569.9795,,0,ID,US
-116.00_45.25,-116,45.25,1783.5344,,0,ID,US
-116.00_45.00,-116,45,1889.2842,,0,ID,US
-116.00_44.75,-116,44.75,1805.2327,,0,ID,US
-116.00_44.50,-116,44.5,1700.7771,,0,ID,US
-116.00_44.25,-116,44.25,1580.7904,,0,ID,US
-116.00_44.00,-116,44,1407.8147,,0,ID,US
-116.00_43.75,-116,43.75,1316.835,,0,ID,US
-116.00_43.50,-116,43.5,1175.6831,,0,ID,US
-116.00_43.25,-116,43.25,920.7875,,0,ID,US
-116.00_43.00,-116,43,994.63715,,0,ID,US
-116.00_42.75,-116,42.75,1151.2441,,0,ID,US
-116.00_42.50,-116,42.5,1470.4728,,0,ID,US
-116.00_42.25,-116,42.25,1681.972,,0,ID,US
-116.00_42.00,-116,42,1853.5775,,0,ID,US
-116.00_41.75,-116,41.75,1978.7413,,0,NV,US
-116.00_41.50,-116,41.5,2036.5269,,0,NV,US
-116.00_41.25,-116,41.25,1957.9567,,0,NV,US
-116.00_41.00,-116,41,1822.5149,,0,NV,US
-116.00_40.75,-116,40.75,1781.2504,,0,NV,US
-116.00_40.50,-116,40.5,1827.6158,,0,NV,US
-116.00_40.25,-116,40.25,1880.2242,,0,NV,US
-116.00_40.00,-116,40,1897.2021,,0,NV,US
-116.00_39.75,-116,39.75,1965.0371,,0,NV,US
-116.00_39.50,-116,39.5,2035.8414,,0,NV,US
-116.00_39.25,-116,39.25,2041.856,,0,NV,US
-116.00_39.00,-116,39,2036.3744,,0,NV,US
-116.00_38.75,-116,38.75,1923.5444,,0,NV,US
-116.00_38.50,-116,38.5,1790.8433,,0,NV,US
-116.00_38.25,-116,38.25,1757.6489,,0,NV,US
-116.00_38.00,-116,38,1789.2444,,0,NV,US
-116.00_37.75,-116,37.75,1761.5319,,0,NV,US
-116.00_37.50,-116,37.5,1701.843,,0,NV,US
-116.00_37.25,-116,37.25,1663.2433,,0,NV,US
-116.00_37.00,-116,37,1377.9703,,0,NV,US
-116.00_36.75,-116,36.75,1171.4957,,0,NV,US
-116.00_36.50,-116,36.5,1237.8082,,0,NV,US
-116.00_36.25,-116,36.25,1209.3342,,0,NV,US
-116.00_36.00,-116,36,1006.43787,,0,CA,US
-116.00_35.75,-116,35.75,844.8061,,0,CA,US
-116.00_35.50,-116,35.5,785.11725,,0,CA,US
-116.00_35.25,-116,35.25,575.21674,,0,CA,US
-116.00_35.00,-116,35,525.95807,,0,CA,US
-116.00_34.75,-116,34.75,666.9577,,0,CA,US
-116.00_34.50,-116,34.5,618.46063,,0,CA,US
-116.00_34.25,-116,34.25,703.6542,,0,CA,US
-116.00_34.00,-116,34,658.0502,,0,CA,US
-116.00_33.75,-116,33.75,529.9933,,0,CA,US
-116.00_33.50,-116,33.5,310.72824,,0,CA,US
-116.00_33.25,-116,33.25,78.52054,,0,CA,US
-116.00_33.00,-116,33,216.93147,,0,CA,US
-116.00_32.75,-116,32.75,402.39316,,0,CA,US
-116.00_32.50,-116,32.5,781.0822,,0,BCN,MX
-116.00_32.25,-116,32.25,1033.2369,,0,BCN,MX
-116.00_32.00,-116,32,1243.1375,,0,BCN,MX
-116.00_31.75,-116,31.75,1076.024,,0,BCN,MX
-116.00_31.50,-116,31.5,920.17847,,0,BCN,MX
-116.00_31.25,-116,31.25,517.8119,,0,BCN,MX
-116.00_31.00,-116,31,367.82855,,0,BCN,MX
-116.00_30.75,-116,30.75,236.87848,,0,BCN,MX
-116.00_30.50,-116,30.5,71.21164,,0,BCN,MX
-116.00_30.25,-116,30.25,31.393715,,0,,
-116.00_30.00,-116,30,10.913752,,0,,
-116.00_29.75,-116,29.75,-14.743264,,0,,
-116.00_29.50,-116,29.5,-9.566213,,0,,
-116.00_29.25,-116,29.25,1.3208511,,0,,
-116.00_29.00,-116,29,2.9197342,,0,,
-116.00_28.75,-116,28.75,1.6253718,,0,,
-116.00_28.50,-116,28.5,0.86416966,,0,,
-116.00_28.25,-116,28.25,-4.0846405,,0,,
-116.00_28.00,-116,28,-2.1812367,,0,,
-116.00_27.75,-116,27.75,0.407289,,0,,
-116.00_27.50,-116,27.5,0.25492904,,0,,
-116.00_27.25,-116,27.25,-0.27783284,,0,,
-116.00_27.00,-116,27,-0.6586331,,0,,
-116.00_26.75,-116,26.75,-0.8870734,,0,,
-116.00_26.50,-116,26.5,0.10276827,,0,,
-116.00_26.25,-116,26.25,-1.3437549,,0,,
-116.00_26.00,-116,26,0.6357293,,0,,
-116.00_25.75,-116,25.75,-1.0392342,,0,,
-116.00_25.50,-116,25.5,0.25492904,,0,,
-116.00_25.25,-116,25.25,0.25492904,,0,,
-116.00_25.00,-116,25,0.86416966,,0,,
-116.00_24.75,-116,24.75,0.25492904,,0,,
-116.00_24.50,-116,24.5,-0.8107939,,0,,
-116.00_24.25,-116,24.25,0.5594498,,0,,
-116.00_24.00,-116,24,-1.1915941,,0,,
-115.75_58.00,-115.75,58,411.22464,,0,AB,CA
-115.75_57.75,-115.75,57.75,644.4983,,0,AB,CA
-115.75_57.50,-115.75,57.5,638.10315,,0,AB,CA
-115.75_57.25,-115.75,57.25,619.29816,,0,AB,CA
-115.75_57.00,-115.75,57,659.7251,,0,AB,CA
-115.75_56.75,-115.75,56.75,642.29034,,0,AB,CA
-115.75_56.50,-115.75,56.5,594.70685,,0,AB,CA
-115.75_56.25,-115.75,56.25,614.8062,,0,AB,CA
-115.75_56.00,-115.75,56,672.6677,,0,AB,CA
-115.75_55.75,-115.75,55.75,675.78925,,0,AB,CA
-115.75_55.50,-115.75,55.5,614.27325,,0,AB,CA
-115.75_55.25,-115.75,55.25,700.3043,,0,AB,CA
-115.75_55.00,-115.75,55,938.06976,,0,AB,CA
-115.75_54.75,-115.75,54.75,1070.5425,,0,AB,CA
-115.75_54.50,-115.75,54.5,1018.9999,,0,AB,CA
-115.75_54.25,-115.75,54.25,899.54614,,0,AB,CA
-115.75_54.00,-115.75,54,847.3946,,0,AB,CA
-115.75_53.75,-115.75,53.75,859.8044,,0,AB,CA
-115.75_53.50,-115.75,53.5,905.713,,0,AB,CA
-115.75_53.25,-115.75,53.25,986.71924,,0,AB,CA
-115.75_53.00,-115.75,53,1039.3276,,0,AB,CA
-115.75_52.75,-115.75,52.75,1111.5024,,0,AB,CA
-115.75_52.50,-115.75,52.5,1290.1119,,0,AB,CA
-115.75_52.25,-115.75,52.25,1544.1702,,0,AB,CA
-115.75_52.00,-115.75,52,1878.5493,,0,AB,CA
-115.75_51.75,-115.75,51.75,2115.4773,,0,AB,CA
-115.75_51.50,-115.75,51.5,2150.6511,,0,AB,CA
-115.75_51.25,-115.75,51.25,2169.456,,0,AB,CA
-115.75_51.00,-115.75,51,2003.8654,,0,BC,CA
-115.75_50.75,-115.75,50.75,1758.0298,,0,BC,CA
-115.75_50.50,-115.75,50.5,1549.6517,,0,BC,CA
-115.75_50.25,-115.75,50.25,1469.5591,,0,BC,CA
-115.75_50.00,-115.75,50,1454.1802,,0,BC,CA
-115.75_49.75,-115.75,49.75,1375.6863,,0,BC,CA
-115.75_49.50,-115.75,49.5,1222.1246,,0,BC,CA
-115.75_49.25,-115.75,49.25,1385.6598,,0,BC,CA
-115.75_49.00,-115.75,49,1503.058,,0,MT,US
-115.75_48.75,-115.75,48.75,1302.8264,,0,MT,US
-115.75_48.50,-115.75,48.5,1211.9988,,0,MT,US
-115.75_48.25,-115.75,48.25,1255.6234,,0,MT,US
-115.75_48.00,-115.75,48,1267.6526,,0,MT,US
-115.75_47.75,-115.75,47.75,1225.4745,,0,MT,US
-115.75_47.50,-115.75,47.5,1259.6584,,0,ID,US
-115.75_47.25,-115.75,47.25,1389.8472,,0,ID,US
-115.75_47.00,-115.75,47,1346.6793,,0,ID,US
-115.75_46.75,-115.75,46.75,1134.4186,,0,ID,US
-115.75_46.50,-115.75,46.5,1086.0737,,0,ID,US
-115.75_46.25,-115.75,46.25,1019.4568,,0,ID,US
-115.75_46.00,-115.75,46,1220.9065,,0,ID,US
-115.75_45.75,-115.75,45.75,1585.1301,,0,ID,US
-115.75_45.50,-115.75,45.5,1773.1042,,0,ID,US
-115.75_45.25,-115.75,45.25,1879.0823,,0,ID,US
-115.75_45.00,-115.75,45,1985.2887,,0,ID,US
-115.75_44.75,-115.75,44.75,2023.1273,,0,ID,US
-115.75_44.50,-115.75,44.5,1925.9045,,0,ID,US
-115.75_44.25,-115.75,44.25,1794.7262,,0,ID,US
-115.75_44.00,-115.75,44,1643.0679,,0,ID,US
-115.75_43.75,-115.75,43.75,1561.3763,,0,ID,US
-115.75_43.50,-115.75,43.5,1402.7137,,0,ID,US
-115.75_43.25,-115.75,43.25,1148.7317,,0,ID,US
-115.75_43.00,-115.75,43,902.9722,,0,ID,US
-115.75_42.75,-115.75,42.75,997.3779,,0,ID,US
-115.75_42.50,-115.75,42.5,1385.203,,0,ID,US
-115.75_42.25,-115.75,42.25,1633.9318,,0,ID,US
-115.75_42.00,-115.75,42,1887.7616,,0,ID,US
-115.75_41.75,-115.75,41.75,2080.9128,,0,NV,US
-115.75_41.50,-115.75,41.5,2035.3848,,0,NV,US
-115.75_41.25,-115.75,41.25,1935.2689,,0,NV,US
-115.75_41.00,-115.75,41,1853.9581,,0,NV,US
-115.75_40.75,-115.75,40.75,1812.8458,,0,NV,US
-115.75_40.50,-115.75,40.5,1937.7052,,0,NV,US
-115.75_40.25,-115.75,40.25,1985.5934,,0,NV,US
-115.75_40.00,-115.75,40,1955.4445,,0,NV,US
-115.75_39.75,-115.75,39.75,1964.6565,,0,NV,US
-115.75_39.50,-115.75,39.5,1991.5316,,0,NV,US
-115.75_39.25,-115.75,39.25,2011.631,,0,NV,US
-115.75_39.00,-115.75,39,1937.4767,,0,NV,US
-115.75_38.75,-115.75,38.75,1758.8671,,0,NV,US
-115.75_38.50,-115.75,38.5,1676.1099,,0,NV,US
-115.75_38.25,-115.75,38.25,1757.4968,,0,NV,US
-115.75_38.00,-115.75,38,1846.2687,,0,NV,US
-115.75_37.75,-115.75,37.75,1756.3547,,0,NV,US
-115.75_37.50,-115.75,37.5,1685.3981,,0,NV,US
-115.75_37.25,-115.75,37.25,1591.2969,,0,NV,US
-115.75_37.00,-115.75,37,1328.7878,,0,NV,US
-115.75_36.75,-115.75,36.75,1262.5516,,0,NV,US
-115.75_36.50,-115.75,36.5,1543.9418,,0,NV,US
-115.75_36.25,-115.75,36.25,1535.9478,,0,NV,US
-115.75_36.00,-115.75,36,1241.9955,,0,NV,US
-115.75_35.75,-115.75,35.75,1016.4114,,0,CA,US
-115.75_35.50,-115.75,35.5,1041.8401,,0,CA,US
-115.75_35.25,-115.75,35.25,1014.50806,,0,CA,US
-115.75_35.00,-115.75,35,859.88055,,0,CA,US
-115.75_34.75,-115.75,34.75,674.2666,,0,CA,US
-115.75_34.50,-115.75,34.5,513.1676,,0,CA,US
-115.75_34.25,-115.75,34.25,550.47327,,0,CA,US
-115.75_34.00,-115.75,34,706.8518,,0,CA,US
-115.75_33.75,-115.75,33.75,579.0233,,0,CA,US
-115.75_33.50,-115.75,33.5,299.23193,,0,CA,US
-115.75_33.25,-115.75,33.25,4.822939,,0,CA,US
-115.75_33.00,-115.75,33,-36.28915,,0,CA,US
-115.75_32.75,-115.75,32.75,46.62035,,0,CA,US
-115.75_32.50,-115.75,32.5,403.30673,,0,BCN,MX
-115.75_32.25,-115.75,32.25,627.5204,,0,BCN,MX
-115.75_32.00,-115.75,32,889.57263,,0,BCN,MX
-115.75_31.75,-115.75,31.75,1108.3809,,0,BCN,MX
-115.75_31.50,-115.75,31.5,952.6875,,0,BCN,MX
-115.75_31.25,-115.75,31.25,1065.2892,,0,BCN,MX
-115.75_31.00,-115.75,31,963.6507,,0,BCN,MX
-115.75_30.75,-115.75,30.75,687.59,,0,BCN,MX
-115.75_30.50,-115.75,30.5,325.8027,,0,BCN,MX
-115.75_30.25,-115.75,30.25,194.70047,,0,BCN,MX
-115.75_30.00,-115.75,30,125.647156,,0,BCN,MX
-115.75_29.75,-115.75,29.75,81.41358,,0,,
-115.75_29.50,-115.75,29.5,-7.4345675,,0,,
-115.75_29.25,-115.75,29.25,-4.389161,,0,,
-115.75_29.00,-115.75,29,-0.43019277,,0,,
-115.75_28.75,-115.75,28.75,-3.7040393,,0,,
-115.75_28.50,-115.75,28.5,-1.4961149,,0,,
-115.75_28.25,-115.75,28.25,6.802423,,0,,
-115.75_28.00,-115.75,28,-1.1153146,,0,,
-115.75_27.75,-115.75,27.75,1.7014523,,0,,
-115.75_27.50,-115.75,27.5,1.0924108,,0,,
-115.75_27.25,-115.75,27.25,0.25492904,,0,,
-115.75_27.00,-115.75,27,-0.20175244,,0,,
-115.75_26.75,-115.75,26.75,1.3208511,,0,,
-115.75_26.50,-115.75,26.5,2.1583328,,0,,
-115.75_26.25,-115.75,26.25,-0.50627315,,0,,
-115.75_26.00,-115.75,26,1.473211,,0,,
-115.75_25.75,-115.75,25.75,-0.12567206,,0,,
-115.75_25.50,-115.75,25.5,0.6357293,,0,,
-115.75_25.25,-115.75,25.25,-0.7347135,,0,,
-115.75_25.00,-115.75,25,0.5594498,,0,,
-115.75_24.75,-115.75,24.75,0.94025004,,0,,
-115.75_24.50,-115.75,24.5,-0.58255273,,0,,
-115.75_24.25,-115.75,24.25,0.48336938,,0,,
-115.75_24.00,-115.75,24,-0.27783284,,0,,
-115.50_58.00,-115.5,58,371.17828,,0,AB,CA
-115.50_57.75,-115.5,57.75,572.0952,,0,AB,CA
-115.50_57.50,-115.5,57.5,587.16974,,0,AB,CA
-115.50_57.25,-115.5,57.25,565.4715,,0,AB,CA
-115.50_57.00,-115.5,57,579.6324,,0,AB,CA
-115.50_56.75,-115.5,56.75,574.6075,,0,AB,CA
-115.50_56.50,-115.5,56.5,568.8214,,0,AB,CA
-115.50_56.25,-115.5,56.25,611.68475,,0,AB,CA
-115.50_56.00,-115.5,56,664.0647,,0,AB,CA
-115.50_55.75,-115.5,55.75,666.3487,,0,AB,CA
-115.50_55.50,-115.5,55.5,621.3537,,0,AB,CA
-115.50_55.25,-115.5,55.25,704.6439,,0,AB,CA
-115.50_55.00,-115.5,55,924.3658,,0,AB,CA
-115.50_54.75,-115.5,54.75,1009.48315,,0,AB,CA
-115.50_54.50,-115.5,54.5,956.57025,,0,AB,CA
-115.50_54.25,-115.5,54.25,835.5177,,0,AB,CA
-115.50_54.00,-115.5,54,798.2122,,0,AB,CA
-115.50_53.75,-115.5,53.75,836.96423,,0,AB,CA
-115.50_53.50,-115.5,53.5,883.8626,,0,AB,CA
-115.50_53.25,-115.5,53.25,927.7157,,0,AB,CA
-115.50_53.00,-115.5,53,970.80725,,0,AB,CA
-115.50_52.75,-115.5,52.75,1040.089,,0,AB,CA
-115.50_52.50,-115.5,52.5,1172.4855,,0,AB,CA
-115.50_52.25,-115.5,52.25,1375.3055,,0,AB,CA
-115.50_52.00,-115.5,52,1646.4176,,0,AB,CA
-115.50_51.75,-115.5,51.75,1871.9257,,0,AB,CA
-115.50_51.50,-115.5,51.5,1953.3126,,0,AB,CA
-115.50_51.25,-115.5,51.25,2020.8433,,0,AB,CA
-115.50_51.00,-115.5,51,2041.3232,,0,AB,CA
-115.50_50.75,-115.5,50.75,2070.863,,0,BC,CA
-115.50_50.50,-115.5,50.5,1835.7622,,0,BC,CA
-115.50_50.25,-115.5,50.25,1689.5854,,0,BC,CA
-115.50_50.00,-115.5,50,1678.6222,,0,BC,CA
-115.50_49.75,-115.5,49.75,1547.7484,,0,BC,CA
-115.50_49.50,-115.5,49.5,1255.8519,,0,BC,CA
-115.50_49.25,-115.5,49.25,1252.502,,0,BC,CA
-115.50_49.00,-115.5,49,1402.1047,,0,MT,US
-115.50_48.75,-115.5,48.75,1345.0044,,0,MT,US
-115.50_48.50,-115.5,48.5,1242.224,,0,MT,US
-115.50_48.25,-115.5,48.25,1281.1282,,0,MT,US
-115.50_48.00,-115.5,48,1289.8075,,0,MT,US
-115.50_47.75,-115.5,47.75,1247.7817,,0,MT,US
-115.50_47.50,-115.5,47.5,1310.5919,,0,MT,US
-115.50_47.25,-115.5,47.25,1441.0089,,0,ID,US
-115.50_47.00,-115.5,47,1475.2692,,0,ID,US
-115.50_46.75,-115.5,46.75,1299.6287,,0,ID,US
-115.50_46.50,-115.5,46.5,1338.2285,,0,ID,US
-115.50_46.25,-115.5,46.25,1298.2583,,0,ID,US
-115.50_46.00,-115.5,46,1456.388,,0,ID,US
-115.50_45.75,-115.5,45.75,1740.8998,,0,ID,US
-115.50_45.50,-115.5,45.5,1799.3702,,0,ID,US
-115.50_45.25,-115.5,45.25,1913.114,,0,ID,US
-115.50_45.00,-115.5,45,2121.3396,,0,ID,US
-115.50_44.75,-115.5,44.75,2198.0063,,0,ID,US
-115.50_44.50,-115.5,44.5,2130.6282,,0,ID,US
-115.50_44.25,-115.5,44.25,1994.6533,,0,ID,US
-115.50_44.00,-115.5,44,1894.8418,,0,ID,US
-115.50_43.75,-115.5,43.75,1803.8622,,0,ID,US
-115.50_43.50,-115.5,43.5,1630.8865,,0,ID,US
-115.50_43.25,-115.5,43.25,1356.12,,0,ID,US
-115.50_43.00,-115.5,43,1070.9993,,0,ID,US
-115.50_42.75,-115.5,42.75,1036.3584,,0,ID,US
-115.50_42.50,-115.5,42.5,1301.6082,,0,ID,US
-115.50_42.25,-115.5,42.25,1576.4508,,0,ID,US
-115.50_42.00,-115.5,42,1886.6957,,0,ID,US
-115.50_41.75,-115.5,41.75,2132.6074,,0,NV,US
-115.50_41.50,-115.5,41.5,2022.5181,,0,NV,US
-115.50_41.25,-115.5,41.25,1838.8837,,0,NV,US
-115.50_41.00,-115.5,41,1791.3762,,0,NV,US
-115.50_40.75,-115.5,40.75,1917.682,,0,NV,US
-115.50_40.50,-115.5,40.5,2046.6525,,0,NV,US
-115.50_40.25,-115.5,40.25,2063.5542,,0,NV,US
-115.50_40.00,-115.5,40,2041.247,,0,NV,US
-115.50_39.75,-115.5,39.75,1995.4906,,0,NV,US
-115.50_39.50,-115.5,39.5,2010.489,,0,NV,US
-115.50_39.25,-115.5,39.25,2072.8425,,0,NV,US
-115.50_39.00,-115.5,39,2027.4669,,0,NV,US
-115.50_38.75,-115.5,38.75,1845.6597,,0,NV,US
-115.50_38.50,-115.5,38.5,1704.7361,,0,NV,US
-115.50_38.25,-115.5,38.25,1741.9655,,0,NV,US
-115.50_38.00,-115.5,38,1786.6559,,0,NV,US
-115.50_37.75,-115.5,37.75,1692.7831,,0,NV,US
-115.50_37.50,-115.5,37.5,1617.1824,,0,NV,US
-115.50_37.25,-115.5,37.25,1481.8167,,0,NV,US
-115.50_37.00,-115.5,37,1301.7604,,0,NV,US
-115.50_36.75,-115.5,36.75,1364.4185,,0,NV,US
-115.50_36.50,-115.5,36.5,1579.3439,,0,NV,US
-115.50_36.25,-115.5,36.25,1388.7812,,0,NV,US
-115.50_36.00,-115.5,36,1094.2961,,0,NV,US
-115.50_35.75,-115.5,35.75,1113.1012,,0,NV,US
-115.50_35.50,-115.5,35.5,1180.4033,,0,CA,US
-115.50_35.25,-115.5,35.25,1257.1461,,0,CA,US
-115.50_35.00,-115.5,35,1043.4388,,0,CA,US
-115.50_34.75,-115.5,34.75,770.0428,,0,CA,US
-115.50_34.50,-115.5,34.5,480.27795,,0,CA,US
-115.50_34.25,-115.5,34.25,391.96277,,0,CA,US
-115.50_34.00,-115.5,34,498.47394,,0,CA,US
-115.50_33.75,-115.5,33.75,562.8069,,0,CA,US
-115.50_33.50,-115.5,33.5,413.4326,,0,CA,US
-115.50_33.25,-115.5,33.25,151.30417,,0,CA,US
-115.50_33.00,-115.5,33,-34.614185,,0,CA,US
-115.50_32.75,-115.5,32.75,-23.042002,,0,CA,US
-115.50_32.50,-115.5,32.5,59.79162,,0,BCN,MX
-115.50_32.25,-115.5,32.25,85.37255,,0,BCN,MX
-115.50_32.00,-115.5,32,253.93243,,0,BCN,MX
-115.50_31.75,-115.5,31.75,582.52545,,0,BCN,MX
-115.50_31.50,-115.5,31.5,904.6471,,0,BCN,MX
-115.50_31.25,-115.5,31.25,1241.6147,,0,BCN,MX
-115.50_31.00,-115.5,31,1536.2522,,0,BCN,MX
-115.50_30.75,-115.5,30.75,1302.5979,,0,BCN,MX
